dataset_id,persona_id,statement,categories
conversation_45,8931d7759fc520dafb48d31b1a76a8c529908afc27640e39817d1c917c84d5e5,i'm a violinist .,Uncategorized
conversation_45,8931d7759fc520dafb48d31b1a76a8c529908afc27640e39817d1c917c84d5e5,i recently discovered a new love for indian food .,"Demographics, Preferences_Interests, Personality_Traits"
conversation_45,8931d7759fc520dafb48d31b1a76a8c529908afc27640e39817d1c917c84d5e5,my mother was a nurse .,Personal_Background
conversation_45,8931d7759fc520dafb48d31b1a76a8c529908afc27640e39817d1c917c84d5e5,i'm gong to adopt a dog very soon .,Uncategorized
conversation_45,8931d7759fc520dafb48d31b1a76a8c529908afc27640e39817d1c917c84d5e5,i have played since i was 4 years old .,Demographics
conversation_46,ad973c58883c5d405aa76ddb69a0d94ea2152bcc251514084b2990fa6779358b,my brother is currently couch surfing at my house .,Personal_Background
conversation_46,ad973c58883c5d405aa76ddb69a0d94ea2152bcc251514084b2990fa6779358b,i'm going on a cruise next month .,Uncategorized
conversation_46,ad973c58883c5d405aa76ddb69a0d94ea2152bcc251514084b2990fa6779358b,i love to cook .,"Preferences_Interests, Personality_Traits"
conversation_46,ad973c58883c5d405aa76ddb69a0d94ea2152bcc251514084b2990fa6779358b,i breed maine coon cats and show them .,Preferences_Interests
conversation_46,ad973c58883c5d405aa76ddb69a0d94ea2152bcc251514084b2990fa6779358b,my parents recently moved to florida .,"Demographics, Personal_Background"
conversation_47,7a21249a22d8103a81b0d84710b6393c7bfa74dfaf7c21b923c05e7fd730df52,my father worked for ge .,Personal_Background
conversation_47,7a21249a22d8103a81b0d84710b6393c7bfa74dfaf7c21b923c05e7fd730df52,green is my favorite color .,Preferences_Interests
conversation_47,7a21249a22d8103a81b0d84710b6393c7bfa74dfaf7c21b923c05e7fd730df52,i love animals .,Personality_Traits
conversation_47,7a21249a22d8103a81b0d84710b6393c7bfa74dfaf7c21b923c05e7fd730df52,i am an aspiring singer .,Personality_Traits
conversation_47,7a21249a22d8103a81b0d84710b6393c7bfa74dfaf7c21b923c05e7fd730df52,i enjoy playing tennis .,Preferences_Interests
conversation_48,a613b1b7d59cf6ad5b46975f2c4891b727a7cea33281d17fdd2deabff6678d58,my major was american literature and education .,"Demographics, Personal_Background"
conversation_48,a613b1b7d59cf6ad5b46975f2c4891b727a7cea33281d17fdd2deabff6678d58,i just graduated college .,Personal_Background
conversation_48,a613b1b7d59cf6ad5b46975f2c4891b727a7cea33281d17fdd2deabff6678d58,on weekends i like to go hiking .,Preferences_Interests
conversation_48,a613b1b7d59cf6ad5b46975f2c4891b727a7cea33281d17fdd2deabff6678d58,i want to teach kids in elementary school .,Personal_Background
conversation_49,b44723d3edca4cfdb30708343c6ba0d85b43e56b3693e8a0e91ba82d1347d392,i'm more of a cat person than a dog person .,Uncategorized
conversation_49,b44723d3edca4cfdb30708343c6ba0d85b43e56b3693e8a0e91ba82d1347d392,i couldn t live without my cell phone .,Demographics
conversation_49,b44723d3edca4cfdb30708343c6ba0d85b43e56b3693e8a0e91ba82d1347d392,i enjoy the occasional drink with friends .,"Preferences_Interests, Social_Relationships"
conversation_49,b44723d3edca4cfdb30708343c6ba0d85b43e56b3693e8a0e91ba82d1347d392,my mom is my best friend .,"Personal_Background, Social_Relationships"
conversation_49,b44723d3edca4cfdb30708343c6ba0d85b43e56b3693e8a0e91ba82d1347d392,i attend book club every week .,Preferences_Interests
conversation_50,3a063a9ce19713f155ec0f8eaac2521a71737d0fa50eca161188ebddebeb72da,i start an internship in engineering later this year .,Demographics
conversation_50,3a063a9ce19713f155ec0f8eaac2521a71737d0fa50eca161188ebddebeb72da,i am a famous video game character online .,Preferences_Interests
conversation_50,3a063a9ce19713f155ec0f8eaac2521a71737d0fa50eca161188ebddebeb72da,i have a pet snake .,Uncategorized
conversation_50,3a063a9ce19713f155ec0f8eaac2521a71737d0fa50eca161188ebddebeb72da,"before i die , i want to skydive .",Goals_Aspirations
conversation_51,0a87707cd75718d430f631b098968ea34722dc08d39a7d17cf15b3e253aabf0b,"i cut down trees very fast , because i have a large ax .",Uncategorized
conversation_51,0a87707cd75718d430f631b098968ea34722dc08d39a7d17cf15b3e253aabf0b,i love to cut down trees .,Personality_Traits
conversation_51,0a87707cd75718d430f631b098968ea34722dc08d39a7d17cf15b3e253aabf0b,i eat lots of pancakes and syrup .,Preferences_Interests
conversation_51,0a87707cd75718d430f631b098968ea34722dc08d39a7d17cf15b3e253aabf0b,i am a lumberjack .,Personality_Traits
conversation_52,2a7c273867e98818ef0ec471d2531b290dd61c159daababe15d058030706273e,i have an mba degree .,Personal_Background
conversation_52,2a7c273867e98818ef0ec471d2531b290dd61c159daababe15d058030706273e,i'm married .,Demographics
conversation_52,2a7c273867e98818ef0ec471d2531b290dd61c159daababe15d058030706273e,i own my home .,Uncategorized
conversation_52,2a7c273867e98818ef0ec471d2531b290dd61c159daababe15d058030706273e,i live in colorado .,Demographics
conversation_53,716f9b894464bcf1914eae13ce8dfc67231e2581016a7a42475d6af9da8c1ef7,i'm seven years old .,Demographics
conversation_53,716f9b894464bcf1914eae13ce8dfc67231e2581016a7a42475d6af9da8c1ef7,i just got my rejection letter from the gifted program .,Demographics
conversation_53,716f9b894464bcf1914eae13ce8dfc67231e2581016a7a42475d6af9da8c1ef7,i like to play soccer .,Preferences_Interests
conversation_53,716f9b894464bcf1914eae13ce8dfc67231e2581016a7a42475d6af9da8c1ef7,"and , my best friend is calden .",Social_Relationships
conversation_54,31c4a9bc7976af4b670dc38253592d5d2fb7e2a682f06022c7fc45e0c537867b,i hate talking to people .,Personality_Traits
conversation_54,31c4a9bc7976af4b670dc38253592d5d2fb7e2a682f06022c7fc45e0c537867b,i should beverage been born a prince .,Personal_Background
conversation_54,31c4a9bc7976af4b670dc38253592d5d2fb7e2a682f06022c7fc45e0c537867b,nachos are my favorite food .,Preferences_Interests
conversation_54,31c4a9bc7976af4b670dc38253592d5d2fb7e2a682f06022c7fc45e0c537867b,i believe dragons are real .,Personality_Traits
conversation_54,31c4a9bc7976af4b670dc38253592d5d2fb7e2a682f06022c7fc45e0c537867b,i play d and d .,Preferences_Interests
conversation_55,034ceb6b1c104257633f31838a0b8ac4201eb05b06d2f3411ed1ebaa639aaff5,i've one son .,Personal_Background
conversation_55,034ceb6b1c104257633f31838a0b8ac4201eb05b06d2f3411ed1ebaa639aaff5,i like to read .,Preferences_Interests
conversation_55,034ceb6b1c104257633f31838a0b8ac4201eb05b06d2f3411ed1ebaa639aaff5,i have epilepsy .,Uncategorized
conversation_55,034ceb6b1c104257633f31838a0b8ac4201eb05b06d2f3411ed1ebaa639aaff5,i like to go swimming .,Preferences_Interests
conversation_55,034ceb6b1c104257633f31838a0b8ac4201eb05b06d2f3411ed1ebaa639aaff5,my parents aren't married anymore .,"Demographics, Personal_Background"
conversation_56,b042a7094a3bc8bba421de554425c7da37e8b82721a3667dd5a7baeb1812ebd6,i work at a bookstore .,Personal_Background
conversation_56,b042a7094a3bc8bba421de554425c7da37e8b82721a3667dd5a7baeb1812ebd6,i've three tattoos .,Uncategorized
conversation_56,b042a7094a3bc8bba421de554425c7da37e8b82721a3667dd5a7baeb1812ebd6,i do not drive .,Uncategorized
conversation_57,cd23661d06c10e643ba30c068a573992b3a2d1f82dddd5520a9610bf4fa2d120,i love to bake cakes .,Personality_Traits
conversation_57,cd23661d06c10e643ba30c068a573992b3a2d1f82dddd5520a9610bf4fa2d120,i've a twin brother .,Personal_Background
conversation_57,cd23661d06c10e643ba30c068a573992b3a2d1f82dddd5520a9610bf4fa2d120,my favorite book is david copperfield .,Preferences_Interests
conversation_57,cd23661d06c10e643ba30c068a573992b3a2d1f82dddd5520a9610bf4fa2d120,i m really short .,Uncategorized
conversation_58,e2537994b1e4e2e035f10323f43a767f962e3a7fcf74aff27310cae4461bca70,my dad is an airline pilot .,Personal_Background
conversation_58,e2537994b1e4e2e035f10323f43a767f962e3a7fcf74aff27310cae4461bca70,i've a cat named leela .,Uncategorized
conversation_58,e2537994b1e4e2e035f10323f43a767f962e3a7fcf74aff27310cae4461bca70,i make videos about makeup .,Preferences_Interests
conversation_58,e2537994b1e4e2e035f10323f43a767f962e3a7fcf74aff27310cae4461bca70,i am a youtuber .,Personality_Traits
conversation_58,e2537994b1e4e2e035f10323f43a767f962e3a7fcf74aff27310cae4461bca70,my car is pink .,Uncategorized
conversation_59,cf38c05f80c5ee09a2876322d221c4af0e659c61618552d89fe05d0f2e941baa,i am argentinian .,Personality_Traits
conversation_59,cf38c05f80c5ee09a2876322d221c4af0e659c61618552d89fe05d0f2e941baa,i like to wear boots .,Preferences_Interests
conversation_59,cf38c05f80c5ee09a2876322d221c4af0e659c61618552d89fe05d0f2e941baa,i like to ride horses .,Preferences_Interests
conversation_59,cf38c05f80c5ee09a2876322d221c4af0e659c61618552d89fe05d0f2e941baa,i like to eat beef .,Preferences_Interests
conversation_60,f0723211b2c2065e227e2c0e8048e6a795d1e172c97fb7ad853739740e8720da,i am a vegan .,Personality_Traits
conversation_60,f0723211b2c2065e227e2c0e8048e6a795d1e172c97fb7ad853739740e8720da,i like to paint .,Preferences_Interests
conversation_60,f0723211b2c2065e227e2c0e8048e6a795d1e172c97fb7ad853739740e8720da,i traveled around the world in a boat .,Uncategorized
conversation_60,f0723211b2c2065e227e2c0e8048e6a795d1e172c97fb7ad853739740e8720da,i have 23 cats at home .,Uncategorized
conversation_61,aa52e4c864fd96362d950c4ff1cd8ffe206dda14221ecbc7a6a2f3c31366c605,i design video games for a living .,Preferences_Interests
conversation_61,aa52e4c864fd96362d950c4ff1cd8ffe206dda14221ecbc7a6a2f3c31366c605,my mom is my best friend .,"Personal_Background, Social_Relationships"
conversation_61,aa52e4c864fd96362d950c4ff1cd8ffe206dda14221ecbc7a6a2f3c31366c605,i am afraid of the dark .,Personality_Traits
conversation_61,aa52e4c864fd96362d950c4ff1cd8ffe206dda14221ecbc7a6a2f3c31366c605,rock music is my favorite .,Preferences_Interests
conversation_61,aa52e4c864fd96362d950c4ff1cd8ffe206dda14221ecbc7a6a2f3c31366c605,i hate broccoli .,Personality_Traits
conversation_62,21f67d2320a14de1d9a8f8e3eee30b36b6ef83f16b2b6e24c3f941ec3aad2309,i am a soccer player .,Preferences_Interests
conversation_62,21f67d2320a14de1d9a8f8e3eee30b36b6ef83f16b2b6e24c3f941ec3aad2309,nike cleats are my favorite .,Preferences_Interests
conversation_62,21f67d2320a14de1d9a8f8e3eee30b36b6ef83f16b2b6e24c3f941ec3aad2309,my number is 42 .,Uncategorized
conversation_62,21f67d2320a14de1d9a8f8e3eee30b36b6ef83f16b2b6e24c3f941ec3aad2309,i joined a new team last month .,"Preferences_Interests, Social_Relationships"
conversation_62,21f67d2320a14de1d9a8f8e3eee30b36b6ef83f16b2b6e24c3f941ec3aad2309,i'm a goalie .,Uncategorized
conversation_63,1712fe98c50b079ed4558fb17cd9206eab1607d946ce4e26931a525c14a96656,i like to go hiking on the weekends .,Preferences_Interests
conversation_63,1712fe98c50b079ed4558fb17cd9206eab1607d946ce4e26931a525c14a96656,"i can speak arabic , english , and french .",Demographics
conversation_63,1712fe98c50b079ed4558fb17cd9206eab1607d946ce4e26931a525c14a96656,i am a barista .,Personality_Traits
conversation_63,1712fe98c50b079ed4558fb17cd9206eab1607d946ce4e26931a525c14a96656,i play jazz piano in a band .,Preferences_Interests
conversation_64,993d11ac0c9891e23983b88242e5e223a7333335f84aff0d5905afd40c886414,i like to read .,Preferences_Interests
conversation_64,993d11ac0c9891e23983b88242e5e223a7333335f84aff0d5905afd40c886414,i work for a magazine .,Personal_Background
conversation_64,993d11ac0c9891e23983b88242e5e223a7333335f84aff0d5905afd40c886414,yellow is my favorite color .,Preferences_Interests
conversation_64,993d11ac0c9891e23983b88242e5e223a7333335f84aff0d5905afd40c886414,i love the game halo .,"Preferences_Interests, Personality_Traits"
conversation_64,993d11ac0c9891e23983b88242e5e223a7333335f84aff0d5905afd40c886414,i love to workout .,"Preferences_Interests, Personality_Traits, Habits_Routines"
conversation_65,1b14939a26faa3c1cd2ce8f507770e53d783c2afff46dc0c2958925a114e6299,i don t eat meat .,Preferences_Interests
conversation_65,1b14939a26faa3c1cd2ce8f507770e53d783c2afff46dc0c2958925a114e6299,i read tons of books .,Preferences_Interests
conversation_65,1b14939a26faa3c1cd2ce8f507770e53d783c2afff46dc0c2958925a114e6299,i am witty .,Personality_Traits
conversation_65,1b14939a26faa3c1cd2ce8f507770e53d783c2afff46dc0c2958925a114e6299,i love sharks .,Personality_Traits
conversation_65,1b14939a26faa3c1cd2ce8f507770e53d783c2afff46dc0c2958925a114e6299,i love to dance .,Personality_Traits
conversation_66,fab609aa72599cc182c5ce42ff6b8853238c38d83ece8ae456f240f5c05e9268,i write in my spare time .,Uncategorized
conversation_66,fab609aa72599cc182c5ce42ff6b8853238c38d83ece8ae456f240f5c05e9268,i wish i knew where i belonged .,Goals_Aspirations
conversation_66,fab609aa72599cc182c5ce42ff6b8853238c38d83ece8ae456f240f5c05e9268,i train horses for a living .,Uncategorized
conversation_66,fab609aa72599cc182c5ce42ff6b8853238c38d83ece8ae456f240f5c05e9268,"i hate my parents , but i love my job .","Personal_Background, Personality_Traits"
conversation_67,9a490ae5a4584ceb161ea8e5da1a5354e3059297f29b7acf8931c31e22318a57,i fly airplanes .,Preferences_Interests
conversation_67,9a490ae5a4584ceb161ea8e5da1a5354e3059297f29b7acf8931c31e22318a57,i enjoy building computers .,Preferences_Interests
conversation_67,9a490ae5a4584ceb161ea8e5da1a5354e3059297f29b7acf8931c31e22318a57,my favorite band is tool .,Preferences_Interests
conversation_67,9a490ae5a4584ceb161ea8e5da1a5354e3059297f29b7acf8931c31e22318a57,i am in the army .,Personality_Traits
conversation_67,9a490ae5a4584ceb161ea8e5da1a5354e3059297f29b7acf8931c31e22318a57,i dropped out of college .,Personal_Background
conversation_68,eda852d7917ab90d0db17647fb440bfeea2161e323449b48ae7d56ddcbb251ea,i hate tofu .,Personality_Traits
conversation_68,eda852d7917ab90d0db17647fb440bfeea2161e323449b48ae7d56ddcbb251ea,i work for a large law firm .,Personal_Background
conversation_68,eda852d7917ab90d0db17647fb440bfeea2161e323449b48ae7d56ddcbb251ea,i drive a prius .,Uncategorized
conversation_68,eda852d7917ab90d0db17647fb440bfeea2161e323449b48ae7d56ddcbb251ea,we own our home .,Uncategorized
conversation_68,eda852d7917ab90d0db17647fb440bfeea2161e323449b48ae7d56ddcbb251ea,my wife stays home with our kids .,Personal_Background
conversation_69,665201bde2fd9a86b565d5d65b5a84785b5697270b2ecdbad3bc5361bf6c82b7,sometimes i listen to gary human to be ironic .,Preferences_Interests
conversation_69,665201bde2fd9a86b565d5d65b5a84785b5697270b2ecdbad3bc5361bf6c82b7,i only use apple products because i feel everything else is inferior .,Personality_Traits
conversation_69,665201bde2fd9a86b565d5d65b5a84785b5697270b2ecdbad3bc5361bf6c82b7,going snorkeling is my favorite thing to do .,Preferences_Interests
conversation_69,665201bde2fd9a86b565d5d65b5a84785b5697270b2ecdbad3bc5361bf6c82b7,i like chasing comodo lizards on a private island .,Preferences_Interests
conversation_70,b44b0163200272d89074b399273b5c1a41b0adece608520349356903e40aa439,i teach kindergarten .,Uncategorized
conversation_70,b44b0163200272d89074b399273b5c1a41b0adece608520349356903e40aa439,my class has 26 kids .,Personal_Background
conversation_70,b44b0163200272d89074b399273b5c1a41b0adece608520349356903e40aa439,i teach at a large school .,Personal_Background
conversation_70,b44b0163200272d89074b399273b5c1a41b0adece608520349356903e40aa439,i graduated college in 2016 .,Personal_Background
conversation_70,b44b0163200272d89074b399273b5c1a41b0adece608520349356903e40aa439,i enjoys kayaking in my free time .,Uncategorized
conversation_71,90c724d50e0329090da2e1ebd1382a9e0337fabb2e3c6be55184e53cd4d176c2,my favorite hobby is knitting .,Preferences_Interests
conversation_71,90c724d50e0329090da2e1ebd1382a9e0337fabb2e3c6be55184e53cd4d176c2,i have a cat named speckles .,Uncategorized
conversation_71,90c724d50e0329090da2e1ebd1382a9e0337fabb2e3c6be55184e53cd4d176c2,i have two tattoos .,Uncategorized
conversation_71,90c724d50e0329090da2e1ebd1382a9e0337fabb2e3c6be55184e53cd4d176c2,i enjoy shopping .,Preferences_Interests
conversation_72,d5d4c43ced4fc20b750a2ce5b43308a1173ec87fd32f36f1d03fbb8269108bc4,i have brown hair .,Uncategorized
conversation_72,d5d4c43ced4fc20b750a2ce5b43308a1173ec87fd32f36f1d03fbb8269108bc4,i love bicycling .,Personality_Traits
conversation_72,d5d4c43ced4fc20b750a2ce5b43308a1173ec87fd32f36f1d03fbb8269108bc4,i wear contacts .,Uncategorized
conversation_72,d5d4c43ced4fc20b750a2ce5b43308a1173ec87fd32f36f1d03fbb8269108bc4,i hate carrots .,Personality_Traits
conversation_73,8874ecb20c191fe3321df2285ef2687c5d0907bf2e0b88b7bfe0b052816c1306,i've been divorced for 2 years .,Demographics
conversation_73,8874ecb20c191fe3321df2285ef2687c5d0907bf2e0b88b7bfe0b052816c1306,i love collecting teapots .,"Preferences_Interests, Personality_Traits"
conversation_73,8874ecb20c191fe3321df2285ef2687c5d0907bf2e0b88b7bfe0b052816c1306,my grandmother lives in my guesthouse .,Uncategorized
conversation_73,8874ecb20c191fe3321df2285ef2687c5d0907bf2e0b88b7bfe0b052816c1306,i work at the local bank .,Personal_Background
conversation_73,8874ecb20c191fe3321df2285ef2687c5d0907bf2e0b88b7bfe0b052816c1306,i am a cat person .,Personality_Traits
conversation_74,72dd3942199700c7813338dec8c75b60f929b0e97d53f41a73c2b516048e5c81,my favorite band is insane clown posse .,Preferences_Interests
conversation_74,72dd3942199700c7813338dec8c75b60f929b0e97d53f41a73c2b516048e5c81,i love to larp .,Personality_Traits
conversation_74,72dd3942199700c7813338dec8c75b60f929b0e97d53f41a73c2b516048e5c81,i am chubby .,Personality_Traits
conversation_74,72dd3942199700c7813338dec8c75b60f929b0e97d53f41a73c2b516048e5c81,i work as an interior designer .,Personal_Background
conversation_74,72dd3942199700c7813338dec8c75b60f929b0e97d53f41a73c2b516048e5c81,i am tall and blonde .,Personality_Traits
conversation_75,e0f4097cf78d025dee031ea776844df72605748eef7d7381a29a7500478a74ab,i drink a lot of apple martinis when i get a girls night out .,"Demographics, Preferences_Interests, Habits_Routines"
conversation_75,e0f4097cf78d025dee031ea776844df72605748eef7d7381a29a7500478a74ab,i still dream about going to paris and designing clothes .,Goals_Aspirations
conversation_75,e0f4097cf78d025dee031ea776844df72605748eef7d7381a29a7500478a74ab,i own a black suburban .,Uncategorized
conversation_75,e0f4097cf78d025dee031ea776844df72605748eef7d7381a29a7500478a74ab,"i am a member of four book clubs , the pta , and two bunch groups .","Preferences_Interests, Social_Relationships"
conversation_75,e0f4097cf78d025dee031ea776844df72605748eef7d7381a29a7500478a74ab,i spend a lot of time driving my kids to sports events .,Preferences_Interests
conversation_76,0ec19786303fd6affd270bfa0b5e603df8d77d45beb1ef8004b09922fdacf5cf,i like going to the beach .,Preferences_Interests
conversation_76,0ec19786303fd6affd270bfa0b5e603df8d77d45beb1ef8004b09922fdacf5cf,i like my job .,Personal_Background
conversation_76,0ec19786303fd6affd270bfa0b5e603df8d77d45beb1ef8004b09922fdacf5cf,i've a dog named george .,Uncategorized
conversation_76,0ec19786303fd6affd270bfa0b5e603df8d77d45beb1ef8004b09922fdacf5cf,i used to work for a cable company .,Personal_Background
conversation_76,0ec19786303fd6affd270bfa0b5e603df8d77d45beb1ef8004b09922fdacf5cf,i love to ride my bike .,"Preferences_Interests, Personality_Traits"
conversation_77,53b97c856062cbc1dcdf1c0facc38da8d86cb1a6f178e8acb85a43329944c29c,i like jogging in my spare time .,Preferences_Interests
conversation_77,53b97c856062cbc1dcdf1c0facc38da8d86cb1a6f178e8acb85a43329944c29c,i also give blood monthly in honor of my sister who died .,Personal_Background
conversation_77,53b97c856062cbc1dcdf1c0facc38da8d86cb1a6f178e8acb85a43329944c29c,i'm hoping to move to australia soon to marry my boyfriend .,Uncategorized
conversation_77,53b97c856062cbc1dcdf1c0facc38da8d86cb1a6f178e8acb85a43329944c29c,i'm a waitress at a popular houston club .,Uncategorized
conversation_78,59d3bf4eed84a3398b2a3ea780877aa35c32cb9d1971bd936a93399354fd3cd1,i love to read .,"Preferences_Interests, Personality_Traits"
conversation_78,59d3bf4eed84a3398b2a3ea780877aa35c32cb9d1971bd936a93399354fd3cd1,my husband is a cop .,Personal_Background
conversation_78,59d3bf4eed84a3398b2a3ea780877aa35c32cb9d1971bd936a93399354fd3cd1,i am married .,Demographics
conversation_78,59d3bf4eed84a3398b2a3ea780877aa35c32cb9d1971bd936a93399354fd3cd1,teaching is my passion .,Uncategorized
conversation_79,7b156abea9aa34f923f111fd0eaa7dd2f472dd881d29c21561aa61c9ebb0f08e,my mom teaches kindergarten and my dad is a tax assessor .,Personal_Background
conversation_79,7b156abea9aa34f923f111fd0eaa7dd2f472dd881d29c21561aa61c9ebb0f08e,i have always wanted a pot bellied pig .,Habits_Routines
conversation_79,7b156abea9aa34f923f111fd0eaa7dd2f472dd881d29c21561aa61c9ebb0f08e,my favorite book is anne of green gables .,Preferences_Interests
conversation_79,7b156abea9aa34f923f111fd0eaa7dd2f472dd881d29c21561aa61c9ebb0f08e,i love owning nice office supplies .,"Personal_Background, Personality_Traits"
conversation_80,a483c99e43b33778f08503a24ddd5d914d77341217b2f978deef236e90a31ae9,i love chocolate cake with extra frosting .,Personality_Traits
conversation_80,a483c99e43b33778f08503a24ddd5d914d77341217b2f978deef236e90a31ae9,i play guitar .,Preferences_Interests
conversation_80,a483c99e43b33778f08503a24ddd5d914d77341217b2f978deef236e90a31ae9,i've two siberian huskies .,Uncategorized
conversation_80,a483c99e43b33778f08503a24ddd5d914d77341217b2f978deef236e90a31ae9,i'm a michigan state trooper .,Uncategorized
conversation_81,5396af662f80223cb60795385b6c15af2c65d425c357584e140463a9b28016a0,i love my girlfriend .,Personality_Traits
conversation_81,5396af662f80223cb60795385b6c15af2c65d425c357584e140463a9b28016a0,i live in the city .,Demographics
conversation_81,5396af662f80223cb60795385b6c15af2c65d425c357584e140463a9b28016a0,i dyed my hair pink .,Uncategorized
conversation_81,5396af662f80223cb60795385b6c15af2c65d425c357584e140463a9b28016a0,i have an older brother .,Personal_Background
conversation_82,8ea101bffba273a0d7e3c8f2dd13ec7cff37fbf39a3d2571c0db0cc1bce142bd,i've three kids .,Uncategorized
conversation_82,8ea101bffba273a0d7e3c8f2dd13ec7cff37fbf39a3d2571c0db0cc1bce142bd,i m a truck driver in the south .,Uncategorized
conversation_82,8ea101bffba273a0d7e3c8f2dd13ec7cff37fbf39a3d2571c0db0cc1bce142bd,i sing in the church choir .,Uncategorized
conversation_82,8ea101bffba273a0d7e3c8f2dd13ec7cff37fbf39a3d2571c0db0cc1bce142bd,i love hot wings .,Personality_Traits
conversation_83,56f960fba301565b2df260731d54099b57552084b5978d5764b424f1b5aa6ec2,i love to hike .,"Preferences_Interests, Personality_Traits"
conversation_83,56f960fba301565b2df260731d54099b57552084b5978d5764b424f1b5aa6ec2,i've visited 12 national parks in the us .,Uncategorized
conversation_83,56f960fba301565b2df260731d54099b57552084b5978d5764b424f1b5aa6ec2,i live in vermont .,Demographics
conversation_83,56f960fba301565b2df260731d54099b57552084b5978d5764b424f1b5aa6ec2,i'm an environmental activist .,Uncategorized
conversation_84,7259f2b4d32e5992ca5989f4c8c02eff94ad6febb471b9cfbb29e9243b87a9f2,i miss my dad .,Personal_Background
conversation_84,7259f2b4d32e5992ca5989f4c8c02eff94ad6febb471b9cfbb29e9243b87a9f2,in reality i m 32 and live at home with my mother .,"Demographics, Personal_Background"
conversation_84,7259f2b4d32e5992ca5989f4c8c02eff94ad6febb471b9cfbb29e9243b87a9f2,there i m a general of an orcish army .,Uncategorized
conversation_84,7259f2b4d32e5992ca5989f4c8c02eff94ad6febb471b9cfbb29e9243b87a9f2,i larp on the weekends in the forest .,Uncategorized
conversation_85,e5e52f3a9ae19411b6656352958485be82b07b22b437cc776883e9da80a79a59,i only date people taller than me .,Social_Relationships
conversation_85,e5e52f3a9ae19411b6656352958485be82b07b22b437cc776883e9da80a79a59,i really like technology .,Preferences_Interests
conversation_85,e5e52f3a9ae19411b6656352958485be82b07b22b437cc776883e9da80a79a59,my dog is smaller than my cat .,Uncategorized
conversation_85,e5e52f3a9ae19411b6656352958485be82b07b22b437cc776883e9da80a79a59,i wish i could live forever .,"Demographics, Goals_Aspirations"
conversation_85,e5e52f3a9ae19411b6656352958485be82b07b22b437cc776883e9da80a79a59,i like free diving .,Preferences_Interests
conversation_86,47356e646af22a57c244333baa118973f8ffdae2de7250cc7253487022af880b,i'm a teacher .,Personal_Background
conversation_86,47356e646af22a57c244333baa118973f8ffdae2de7250cc7253487022af880b,my dad worked for home depot .,Personal_Background
conversation_86,47356e646af22a57c244333baa118973f8ffdae2de7250cc7253487022af880b,i like to work puzzles .,Personal_Background
conversation_86,47356e646af22a57c244333baa118973f8ffdae2de7250cc7253487022af880b,i love country music .,"Preferences_Interests, Personality_Traits"
conversation_86,47356e646af22a57c244333baa118973f8ffdae2de7250cc7253487022af880b,i'm an aspiring fiction writer .,Uncategorized
conversation_87,668e5700d857ea69b41af02380b8df76113794b6cccccc45f3a540d0f8b89bfb,i go to a private high school .,Personal_Background
conversation_87,668e5700d857ea69b41af02380b8df76113794b6cccccc45f3a540d0f8b89bfb,i drive a motorcycle instead of a car .,Uncategorized
conversation_87,668e5700d857ea69b41af02380b8df76113794b6cccccc45f3a540d0f8b89bfb,"while both my parents have thick european accents , i do not .",Personal_Background
conversation_87,668e5700d857ea69b41af02380b8df76113794b6cccccc45f3a540d0f8b89bfb,i'm enrolled in several college credit courses .,Personal_Background
conversation_88,1f646015c9c4ca84b3c79ac0c31fb4d080ccceed76166352403b9af1e2ee32f6,my favorite thing to do is to read books on the beach .,Preferences_Interests
conversation_88,1f646015c9c4ca84b3c79ac0c31fb4d080ccceed76166352403b9af1e2ee32f6,i'm a vegetarian .,Uncategorized
conversation_88,1f646015c9c4ca84b3c79ac0c31fb4d080ccceed76166352403b9af1e2ee32f6,i love to surf .,Personality_Traits
conversation_88,1f646015c9c4ca84b3c79ac0c31fb4d080ccceed76166352403b9af1e2ee32f6,i love pandas .,Personality_Traits
conversation_88,1f646015c9c4ca84b3c79ac0c31fb4d080ccceed76166352403b9af1e2ee32f6,i'm starting a new juicing bar .,Uncategorized
conversation_89,ac803e56dcc7ace9d45cf792131f4f37cca548c4462099dedb4eb8378a548a18,i am a veteran .,Personality_Traits
conversation_89,ac803e56dcc7ace9d45cf792131f4f37cca548c4462099dedb4eb8378a548a18,i am going to school to get my bachelors degree .,Personal_Background
conversation_89,ac803e56dcc7ace9d45cf792131f4f37cca548c4462099dedb4eb8378a548a18,my father was also in the military .,Personal_Background
conversation_89,ac803e56dcc7ace9d45cf792131f4f37cca548c4462099dedb4eb8378a548a18,i love my girlfriend .,Personality_Traits
conversation_90,16c85f81e3b43138123c1d98d5944ede3fd3a2c84686cdb7520f28118f3584cd,i work at a bookstore .,Personal_Background
conversation_90,16c85f81e3b43138123c1d98d5944ede3fd3a2c84686cdb7520f28118f3584cd,i have three tattoos .,Uncategorized
conversation_90,16c85f81e3b43138123c1d98d5944ede3fd3a2c84686cdb7520f28118f3584cd,my mom is a nurse .,Personal_Background
conversation_90,16c85f81e3b43138123c1d98d5944ede3fd3a2c84686cdb7520f28118f3584cd,i never knew my dad .,Personal_Background
conversation_90,16c85f81e3b43138123c1d98d5944ede3fd3a2c84686cdb7520f28118f3584cd,i do not drive .,Uncategorized
conversation_91,ac7248f948b8a4c1f437ca5cf3eac275344940b77629db62fc83707762879643,i just moved into an apartment within the vicinity of my new job .,Personal_Background
