dataset_id,persona_id,statement,categories
OKU8UQBPUSMV_11,4beea1b6996a8ab58ee64755a76448a394e1e6f04333ed6150298d6f39eaf0b0,I like learning about the 12 apostles.,Preferences_Interests
QFCC4W8VUHOO_11,fff4a3c2465f4a1c7c9d7c36d1ec4cd16299222f14602ae2b6d95addec11e713,I love history.,Personality_Traits
QFCC4W8VUHOO_11,fff4a3c2465f4a1c7c9d7c36d1ec4cd16299222f14602ae2b6d95addec11e713,I want to go to Washington DC.,Goals_Aspirations
QFCC4W8VUHOO_11,fff4a3c2465f4a1c7c9d7c36d1ec4cd16299222f14602ae2b6d95addec11e713,I love the theater.,Personality_Traits
QFCC4W8VUHOO_11,fff4a3c2465f4a1c7c9d7c36d1ec4cd16299222f14602ae2b6d95addec11e713,I like education.,Personal_Background
QFCC4W8VUHOO_11,fff4a3c2465f4a1c7c9d7c36d1ec4cd16299222f14602ae2b6d95addec11e713,I like architecture.,Preferences_Interests
S7EFLIB5IQDV_11,b70ad3013024e64cf758fcae720fb9694a455e58e1b7700adf22d20f2bf785d5,I am a huge fan of going to a villa.,"Preferences_Interests, Personality_Traits"
S7EFLIB5IQDV_11,b70ad3013024e64cf758fcae720fb9694a455e58e1b7700adf22d20f2bf785d5,I love Queensland.,Personality_Traits
S7EFLIB5IQDV_11,b70ad3013024e64cf758fcae720fb9694a455e58e1b7700adf22d20f2bf785d5,I would enjoy living in Australia.,Preferences_Interests
S7EFLIB5IQDV_11,b70ad3013024e64cf758fcae720fb9694a455e58e1b7700adf22d20f2bf785d5,I love learning about the heritage of things.,Personality_Traits
S7EFLIB5IQDV_11,b70ad3013024e64cf758fcae720fb9694a455e58e1b7700adf22d20f2bf785d5,I am not a huge fan of gold pieces.,"Preferences_Interests, Personality_Traits"
CBOI96AOZRK6_11,d8d25c9cf661fdb180abbdaed63bb98b326120a4ce33f444303134d59003b7a2,I wish I knew Russian.,Demographics
CBOI96AOZRK6_11,d8d25c9cf661fdb180abbdaed63bb98b326120a4ce33f444303134d59003b7a2,I love old towers.,Personality_Traits
CBOI96AOZRK6_11,d8d25c9cf661fdb180abbdaed63bb98b326120a4ce33f444303134d59003b7a2,"I like bells, I think they're pretty.",Preferences_Interests
CBOI96AOZRK6_11,d8d25c9cf661fdb180abbdaed63bb98b326120a4ce33f444303134d59003b7a2,I don't have a wall or fence in my yard.,Uncategorized
CBOI96AOZRK6_11,d8d25c9cf661fdb180abbdaed63bb98b326120a4ce33f444303134d59003b7a2,I wouldn't want to be caught in a fire.,Goals_Aspirations
GABQG82ZVJCM_7,94a59d37441cde9f481e17b545473209da370b856a296b6b5b24e82df3516742,I love locomotives.,Personality_Traits
GABQG82ZVJCM_7,94a59d37441cde9f481e17b545473209da370b856a296b6b5b24e82df3516742,I like railways.,Preferences_Interests
GABQG82ZVJCM_7,94a59d37441cde9f481e17b545473209da370b856a296b6b5b24e82df3516742,I am from Ireland.,Demographics
GABQG82ZVJCM_7,94a59d37441cde9f481e17b545473209da370b856a296b6b5b24e82df3516742,I have never been to County Down.,Habits_Routines
GABQG82ZVJCM_7,94a59d37441cde9f481e17b545473209da370b856a296b6b5b24e82df3516742,I find steam machinery fascinating.,Uncategorized
SJS6GHEH7ZIW_11,2158a017c67a089d689f762691800a2889790b0a66b903366cd1a087cd42426c,I live in San Diego.,Demographics
SJS6GHEH7ZIW_11,2158a017c67a089d689f762691800a2889790b0a66b903366cd1a087cd42426c,I have a cousin who lives in Orange County.,Uncategorized
SJS6GHEH7ZIW_11,2158a017c67a089d689f762691800a2889790b0a66b903366cd1a087cd42426c,I'm interested in history.,Uncategorized
SJS6GHEH7ZIW_11,2158a017c67a089d689f762691800a2889790b0a66b903366cd1a087cd42426c,I like marshes.,Preferences_Interests
SJS6GHEH7ZIW_11,2158a017c67a089d689f762691800a2889790b0a66b903366cd1a087cd42426c,I'm interested in urban hydrology.,Uncategorized
A06HPOO7OWPE_11,e50ea94b2f8562855c70b82c85caead50281c4c0124a2eed260e58b43359ca72,I have never been to Australia.,Habits_Routines
A06HPOO7OWPE_11,e50ea94b2f8562855c70b82c85caead50281c4c0124a2eed260e58b43359ca72,I love David Attenborough documentaries since I was a kid.,Personality_Traits
A06HPOO7OWPE_11,e50ea94b2f8562855c70b82c85caead50281c4c0124a2eed260e58b43359ca72,I have a brother who is passionate about birds and ornithology.,"Personal_Background, Personality_Traits"
A06HPOO7OWPE_11,e50ea94b2f8562855c70b82c85caead50281c4c0124a2eed260e58b43359ca72,I have never gone into camping but would love to try it.,Personality_Traits
A06HPOO7OWPE_11,e50ea94b2f8562855c70b82c85caead50281c4c0124a2eed260e58b43359ca72,I have some beautiful memories of crossing suspension bridges in a forest with my ex girlfriend.,Uncategorized
XXU24CBOXMRE_7,9c7e0b5ac646da954fe9a64c9977caf8a248ea15eb0d127fd6c5534ce5610be2,I like New York.,Preferences_Interests
XXU24CBOXMRE_7,9c7e0b5ac646da954fe9a64c9977caf8a248ea15eb0d127fd6c5534ce5610be2,I have been to the River Hudson.,Uncategorized
XXU24CBOXMRE_7,9c7e0b5ac646da954fe9a64c9977caf8a248ea15eb0d127fd6c5534ce5610be2,I am English.,Personality_Traits
XXU24CBOXMRE_7,9c7e0b5ac646da954fe9a64c9977caf8a248ea15eb0d127fd6c5534ce5610be2,I hope to visit more historic places.,"Preferences_Interests, Goals_Aspirations"
XXU24CBOXMRE_7,9c7e0b5ac646da954fe9a64c9977caf8a248ea15eb0d127fd6c5534ce5610be2,I would like to visit a museum.,Preferences_Interests
X0N9IFSJSH26_11,b71fafb6196769a536a3d2c5156428b935f0dd318f10dc0411ab1662f2bf658c,I lived in Indianapolis.,Demographics
X0N9IFSJSH26_11,b71fafb6196769a536a3d2c5156428b935f0dd318f10dc0411ab1662f2bf658c,I lived in Indiana.,Demographics
X0N9IFSJSH26_11,b71fafb6196769a536a3d2c5156428b935f0dd318f10dc0411ab1662f2bf658c,I love shopping malls.,Personality_Traits
X0N9IFSJSH26_11,b71fafb6196769a536a3d2c5156428b935f0dd318f10dc0411ab1662f2bf658c,I have read the Indianapolis Star.,Preferences_Interests
X0N9IFSJSH26_11,b71fafb6196769a536a3d2c5156428b935f0dd318f10dc0411ab1662f2bf658c,I am not a fan of going to the movies.,Preferences_Interests
9QE8MQM0B8P7_11,1493f0b5408c46f8349d7531f4555f50e0eb9084c476ce25c9ff71b526a89f68,I am living in New Hampshire.,Personality_Traits
9QE8MQM0B8P7_11,1493f0b5408c46f8349d7531f4555f50e0eb9084c476ce25c9ff71b526a89f68,I wish to find some new print books to check out.,Preferences_Interests
9QE8MQM0B8P7_11,1493f0b5408c46f8349d7531f4555f50e0eb9084c476ce25c9ff71b526a89f68,I love the Library of Congress.,Personality_Traits
9QE8MQM0B8P7_11,1493f0b5408c46f8349d7531f4555f50e0eb9084c476ce25c9ff71b526a89f68,I am interested in seeing domes.,Personality_Traits
9QE8MQM0B8P7_11,1493f0b5408c46f8349d7531f4555f50e0eb9084c476ce25c9ff71b526a89f68,I wouldn't like to be in a flood.,Preferences_Interests
O32SMRJRNDHW_11,0f9e6de5221f7897d984827ab12041eb6f17d502a88fa39852dd797181fc85a1,I am interested in collection.,Personality_Traits
O32SMRJRNDHW_11,0f9e6de5221f7897d984827ab12041eb6f17d502a88fa39852dd797181fc85a1,I would like to visit Iceland.,Preferences_Interests
O32SMRJRNDHW_11,0f9e6de5221f7897d984827ab12041eb6f17d502a88fa39852dd797181fc85a1,I am interested in national library.,Personality_Traits
O32SMRJRNDHW_11,0f9e6de5221f7897d984827ab12041eb6f17d502a88fa39852dd797181fc85a1,I am interested in Reference section.,Personality_Traits
O32SMRJRNDHW_11,0f9e6de5221f7897d984827ab12041eb6f17d502a88fa39852dd797181fc85a1,I am interested in national collection.,Personality_Traits
77B9J8TADYDF_7,9e67e26e4470ea24de95c3f06cc53d9732f7a7c827c8477a37ab68001722f805,I would like to visit Canada.,Preferences_Interests
77B9J8TADYDF_7,9e67e26e4470ea24de95c3f06cc53d9732f7a7c827c8477a37ab68001722f805,I like going to the zoo.,Preferences_Interests
77B9J8TADYDF_7,9e67e26e4470ea24de95c3f06cc53d9732f7a7c827c8477a37ab68001722f805,I love animals.,Personality_Traits
77B9J8TADYDF_7,9e67e26e4470ea24de95c3f06cc53d9732f7a7c827c8477a37ab68001722f805,I like animals from Africa.,Demographics
77B9J8TADYDF_7,9e67e26e4470ea24de95c3f06cc53d9732f7a7c827c8477a37ab68001722f805,I like animals from America.,Demographics
DIQU5A0EAGWM_11,aff16da583e8343ecf1c45425f164769137da485faa599579de39175ef7bc803,I am interested in Italian history.,Demographics
DIQU5A0EAGWM_11,aff16da583e8343ecf1c45425f164769137da485faa599579de39175ef7bc803,I want to visit Italy.,Preferences_Interests
DIQU5A0EAGWM_11,aff16da583e8343ecf1c45425f164769137da485faa599579de39175ef7bc803,I am a wine connoisseur.,Personality_Traits
DIQU5A0EAGWM_11,aff16da583e8343ecf1c45425f164769137da485faa599579de39175ef7bc803,I like going to the beach.,Preferences_Interests
DIQU5A0EAGWM_11,aff16da583e8343ecf1c45425f164769137da485faa599579de39175ef7bc803,I love Italian food.,"Demographics, Preferences_Interests, Personality_Traits"
MJ8L7IHV13N8_11,1c551208936250cc7aa77cf06e3bd5ff95e045c69f0aa3a82568ce17d04542e5,I wouldn't like to be caught on a speed camera.,Preferences_Interests
MJ8L7IHV13N8_11,1c551208936250cc7aa77cf06e3bd5ff95e045c69f0aa3a82568ce17d04542e5,I like sculptures.,Preferences_Interests
MJ8L7IHV13N8_11,1c551208936250cc7aa77cf06e3bd5ff95e045c69f0aa3a82568ce17d04542e5,I am interested in knowing the longest tunnels.,Personality_Traits
MJ8L7IHV13N8_11,1c551208936250cc7aa77cf06e3bd5ff95e045c69f0aa3a82568ce17d04542e5,I hate having to stop to pay a road toll.,Personality_Traits
MJ8L7IHV13N8_11,1c551208936250cc7aa77cf06e3bd5ff95e045c69f0aa3a82568ce17d04542e5,I would like to visit Brisbane.,Preferences_Interests
Y037WWL4AZRY_11,b605523d9069a18a1b19507baad8a8a228c0b564adb06ebcfdcd0ae71444d344,I want to visit Hawai.,Preferences_Interests
Y037WWL4AZRY_11,b605523d9069a18a1b19507baad8a8a228c0b564adb06ebcfdcd0ae71444d344,I am interested in Wildlife Refuges.,Personality_Traits
Y037WWL4AZRY_11,b605523d9069a18a1b19507baad8a8a228c0b564adb06ebcfdcd0ae71444d344,I am curious about isolated places.,Personality_Traits
Y037WWL4AZRY_11,b605523d9069a18a1b19507baad8a8a228c0b564adb06ebcfdcd0ae71444d344,I am curious about United States territories.,Personality_Traits
Y037WWL4AZRY_11,b605523d9069a18a1b19507baad8a8a228c0b564adb06ebcfdcd0ae71444d344,I like birds.,Preferences_Interests
PSAPP3TRHUMW_11,e8d54640618639b99b29cccdc363f9eee629ce393c4634f470ad2cb22322dfb5,I have interest in the Burke and Wills Dig Tree.,Preferences_Interests
PSAPP3TRHUMW_11,e8d54640618639b99b29cccdc363f9eee629ce393c4634f470ad2cb22322dfb5,I like to visit australia.,Preferences_Interests
PSAPP3TRHUMW_11,e8d54640618639b99b29cccdc363f9eee629ce393c4634f470ad2cb22322dfb5,I love to read about history.,"Preferences_Interests, Personality_Traits"
PSAPP3TRHUMW_11,e8d54640618639b99b29cccdc363f9eee629ce393c4634f470ad2cb22322dfb5,I am curious about the Dig Tree.,Personality_Traits
PSAPP3TRHUMW_11,e8d54640618639b99b29cccdc363f9eee629ce393c4634f470ad2cb22322dfb5,I would like to know the description.,Preferences_Interests
MLUZD1LRALV9_11,e2c47bc52c252a4b94c3b1b91df0559d071da59b5381edd926b5f3bd202c78c2,I have taken a ride on the Smiler.,Uncategorized
MLUZD1LRALV9_11,e2c47bc52c252a4b94c3b1b91df0559d071da59b5381edd926b5f3bd202c78c2,I have a friend from United Kingdom.,"Demographics, Social_Relationships"
MLUZD1LRALV9_11,e2c47bc52c252a4b94c3b1b91df0559d071da59b5381edd926b5f3bd202c78c2,I love to ride on roller coasters.,Personality_Traits
MLUZD1LRALV9_11,e2c47bc52c252a4b94c3b1b91df0559d071da59b5381edd926b5f3bd202c78c2,I have a steel sculpture at my home.,Uncategorized
MLUZD1LRALV9_11,e2c47bc52c252a4b94c3b1b91df0559d071da59b5381edd926b5f3bd202c78c2,I love the weather in United Kingdom.,Personality_Traits
K73F47W36X0D_11,502f7804c99716aa2242f12a51261b82a867093e12d54ba97e3d375271d80813,I hope to visit New York City.,"Preferences_Interests, Goals_Aspirations"
K73F47W36X0D_11,502f7804c99716aa2242f12a51261b82a867093e12d54ba97e3d375271d80813,I like to go to a park.,Preferences_Interests
K73F47W36X0D_11,502f7804c99716aa2242f12a51261b82a867093e12d54ba97e3d375271d80813,I love to play sports.,"Preferences_Interests, Personality_Traits"
K73F47W36X0D_11,502f7804c99716aa2242f12a51261b82a867093e12d54ba97e3d375271d80813,I have never been in a canoe.,Habits_Routines
K73F47W36X0D_11,502f7804c99716aa2242f12a51261b82a867093e12d54ba97e3d375271d80813,I would like to go to different events.,Preferences_Interests
LQEMVPLBWMFW_11,082180660ad7d709dff9012c4c6c812dcde81fb1f1e2ae4d0b48fdfac3562974,I would like to visit USA.,Preferences_Interests
LQEMVPLBWMFW_11,082180660ad7d709dff9012c4c6c812dcde81fb1f1e2ae4d0b48fdfac3562974,I am interested in hiking.,Preferences_Interests
LQEMVPLBWMFW_11,082180660ad7d709dff9012c4c6c812dcde81fb1f1e2ae4d0b48fdfac3562974,I am interested in geology.,Personality_Traits
LQEMVPLBWMFW_11,082180660ad7d709dff9012c4c6c812dcde81fb1f1e2ae4d0b48fdfac3562974,I am interested in Pleistocene glaciation.,Personality_Traits
LQEMVPLBWMFW_11,082180660ad7d709dff9012c4c6c812dcde81fb1f1e2ae4d0b48fdfac3562974,I am interested in ecology.,Personality_Traits
SKF7IKD9SC0U_9,e55d8f82865a327fc6682347a5382d56f682a0f70b3ed1106a17beb06ef1ae1a,I would like to visit Laguna Madre.,Preferences_Interests
SKF7IKD9SC0U_9,e55d8f82865a327fc6682347a5382d56f682a0f70b3ed1106a17beb06ef1ae1a,I love United states.,Personality_Traits
SKF7IKD9SC0U_9,e55d8f82865a327fc6682347a5382d56f682a0f70b3ed1106a17beb06ef1ae1a,I like History.,Preferences_Interests
SKF7IKD9SC0U_9,e55d8f82865a327fc6682347a5382d56f682a0f70b3ed1106a17beb06ef1ae1a,I am interested in Ecosystem.,Personality_Traits
SKF7IKD9SC0U_9,e55d8f82865a327fc6682347a5382d56f682a0f70b3ed1106a17beb06ef1ae1a,I have curiosity about the Fishes of the laguna.,Uncategorized
QTNNKQN2EVU5_11,59a1e2e293aa5a04cf0e8bda2c6fdc21f8c107fff2ef6fd303b2f9762c0115cf,I like skiing.,Preferences_Interests
QTNNKQN2EVU5_11,59a1e2e293aa5a04cf0e8bda2c6fdc21f8c107fff2ef6fd303b2f9762c0115cf,I have climbed a mountain.,Uncategorized
QTNNKQN2EVU5_11,59a1e2e293aa5a04cf0e8bda2c6fdc21f8c107fff2ef6fd303b2f9762c0115cf,I am not Canadian.,Demographics
QTNNKQN2EVU5_11,59a1e2e293aa5a04cf0e8bda2c6fdc21f8c107fff2ef6fd303b2f9762c0115cf,I hope to visit Canada.,"Preferences_Interests, Goals_Aspirations"
QTNNKQN2EVU5_11,59a1e2e293aa5a04cf0e8bda2c6fdc21f8c107fff2ef6fd303b2f9762c0115cf,I would like to compete in a ski competition.,Preferences_Interests
X45C380V98U8_9,e2cd75d2fd54a4dab893fcfdcc7ccb330edde58df20a436d02d9be4985c73576,I love going museum.,Personality_Traits
X45C380V98U8_9,e2cd75d2fd54a4dab893fcfdcc7ccb330edde58df20a436d02d9be4985c73576,I'm interested in music.,Preferences_Interests
X45C380V98U8_9,e2cd75d2fd54a4dab893fcfdcc7ccb330edde58df20a436d02d9be4985c73576,My favourite genre is Classical.,Preferences_Interests
X45C380V98U8_9,e2cd75d2fd54a4dab893fcfdcc7ccb330edde58df20a436d02d9be4985c73576,I want to learn more about history.,Goals_Aspirations
X45C380V98U8_9,e2cd75d2fd54a4dab893fcfdcc7ccb330edde58df20a436d02d9be4985c73576,My favourite composer is Bach.,Uncategorized
W67GZU3ZXI46_9,8e509db4b1bf00da918f76a48ef2d5e6d7089a48484c829332677abc02a51663,I like English Heritage.,Preferences_Interests
W67GZU3ZXI46_9,8e509db4b1bf00da918f76a48ef2d5e6d7089a48484c829332677abc02a51663,I have not been to Cornwall.,Uncategorized
W67GZU3ZXI46_9,8e509db4b1bf00da918f76a48ef2d5e6d7089a48484c829332677abc02a51663,I am interested in war.,Personality_Traits
W67GZU3ZXI46_9,8e509db4b1bf00da918f76a48ef2d5e6d7089a48484c829332677abc02a51663,I hope to join the military.,Goals_Aspirations
W67GZU3ZXI46_9,8e509db4b1bf00da918f76a48ef2d5e6d7089a48484c829332677abc02a51663,I would like to visit a castle.,Preferences_Interests
QISL6J366OY6_11,29f6183bdc89d063f213fca6f515305fea2610ea083a6bc14bf84f17e2fd799a,I love art.,Personality_Traits
QISL6J366OY6_11,29f6183bdc89d063f213fca6f515305fea2610ea083a6bc14bf84f17e2fd799a,I love school.,"Personal_Background, Personality_Traits"
QISL6J366OY6_11,29f6183bdc89d063f213fca6f515305fea2610ea083a6bc14bf84f17e2fd799a,I love architecture.,Personality_Traits
QISL6J366OY6_11,29f6183bdc89d063f213fca6f515305fea2610ea083a6bc14bf84f17e2fd799a,I have never been to Glasgow.,Habits_Routines
QISL6J366OY6_11,29f6183bdc89d063f213fca6f515305fea2610ea083a6bc14bf84f17e2fd799a,I would like to visit Scotland.,Preferences_Interests
ZDIM8K78EM2D_11,8a7687f71ffb500ed13d0462232acafb189e91cc1de611c85fa608a3023d4803,I prefer a sand beach to a rock beach. I like the soft texture of sand.,Preferences_Interests
ZDIM8K78EM2D_11,8a7687f71ffb500ed13d0462232acafb189e91cc1de611c85fa608a3023d4803,I love swimming in the sea in summer.,"Preferences_Interests, Personality_Traits"
ZDIM8K78EM2D_11,8a7687f71ffb500ed13d0462232acafb189e91cc1de611c85fa608a3023d4803,I don't like going to the crowded places.,Preferences_Interests
ZDIM8K78EM2D_11,8a7687f71ffb500ed13d0462232acafb189e91cc1de611c85fa608a3023d4803,I wish I could visit all famous hotels around the world.,Preferences_Interests
ZDIM8K78EM2D_11,8a7687f71ffb500ed13d0462232acafb189e91cc1de611c85fa608a3023d4803,I especially like eating hamburgers lying on the hill.,Preferences_Interests
SRO8K4E2N5N5_7,6b5316d509da212c9332874ea58d8351e6018a850c571c84bf6819fa9c782665,I live in a house.,Demographics
SRO8K4E2N5N5_7,6b5316d509da212c9332874ea58d8351e6018a850c571c84bf6819fa9c782665,I love gardens.,Personality_Traits
SRO8K4E2N5N5_7,6b5316d509da212c9332874ea58d8351e6018a850c571c84bf6819fa9c782665,I live in England.,Demographics
SRO8K4E2N5N5_7,6b5316d509da212c9332874ea58d8351e6018a850c571c84bf6819fa9c782665,I have never been to Cumbria.,Habits_Routines
SRO8K4E2N5N5_7,6b5316d509da212c9332874ea58d8351e6018a850c571c84bf6819fa9c782665,I find the Middle Ages fascinating.,Demographics
Y7WSG3Z184EX_9,c05e1a9568fe3fd204d29f3f1fb2d52b44fd33b795203ad7b844141641625c12,I am going to take a trip to Puerto Rico.,Preferences_Interests
Y7WSG3Z184EX_9,c05e1a9568fe3fd204d29f3f1fb2d52b44fd33b795203ad7b844141641625c12,I love to walk in forests.,Personality_Traits
Y7WSG3Z184EX_9,c05e1a9568fe3fd204d29f3f1fb2d52b44fd33b795203ad7b844141641625c12,I care about the preservation of fauna and flora.,Uncategorized
Y7WSG3Z184EX_9,c05e1a9568fe3fd204d29f3f1fb2d52b44fd33b795203ad7b844141641625c12,I love camping.,Personality_Traits
Y7WSG3Z184EX_9,c05e1a9568fe3fd204d29f3f1fb2d52b44fd33b795203ad7b844141641625c12,I would like to find hiking trails.,Preferences_Interests
V9H9262H3NLV_11,f410d1a90aacb5916ea6367628534c12aec76416380ecc091eaa2b52099cf685,I am going to travel to Florida.,Preferences_Interests
V9H9262H3NLV_11,f410d1a90aacb5916ea6367628534c12aec76416380ecc091eaa2b52099cf685,I like to know about architecture.,Preferences_Interests
V9H9262H3NLV_11,f410d1a90aacb5916ea6367628534c12aec76416380ecc091eaa2b52099cf685,I love visiting historic places.,"Preferences_Interests, Personality_Traits"
V9H9262H3NLV_11,f410d1a90aacb5916ea6367628534c12aec76416380ecc091eaa2b52099cf685,I hope to visit a famous building.,"Preferences_Interests, Goals_Aspirations"
V9H9262H3NLV_11,f410d1a90aacb5916ea6367628534c12aec76416380ecc091eaa2b52099cf685,I would like to visit a museum in Florida.,Preferences_Interests
JJVJO5DV75YG_11,2cff50e76788eb7b45a3bcfda28ce1046806b6f9fc7e5d25b818ee420e004022,I would like to fish at the Raystown Lake.,Preferences_Interests
JJVJO5DV75YG_11,2cff50e76788eb7b45a3bcfda28ce1046806b6f9fc7e5d25b818ee420e004022,I am interested in reservoirs.,Personality_Traits
JJVJO5DV75YG_11,2cff50e76788eb7b45a3bcfda28ce1046806b6f9fc7e5d25b818ee420e004022,I hope to visit Huntingdon County someday.,"Preferences_Interests, Goals_Aspirations"
JJVJO5DV75YG_11,2cff50e76788eb7b45a3bcfda28ce1046806b6f9fc7e5d25b818ee420e004022,I have curiosity about the original lake.,Uncategorized
JJVJO5DV75YG_11,2cff50e76788eb7b45a3bcfda28ce1046806b6f9fc7e5d25b818ee420e004022,I love fishing.,Personality_Traits
G6QWKZ4CTWVW_11,59b0787570b63153dcc9b89a071976ad9d1d558dbdbe8883802e0118fafeb092,I like rivers.,Preferences_Interests
G6QWKZ4CTWVW_11,59b0787570b63153dcc9b89a071976ad9d1d558dbdbe8883802e0118fafeb092,I have the fantasy of forts.,Uncategorized
G6QWKZ4CTWVW_11,59b0787570b63153dcc9b89a071976ad9d1d558dbdbe8883802e0118fafeb092,I would like to go to North Carolina.,Preferences_Interests
G6QWKZ4CTWVW_11,59b0787570b63153dcc9b89a071976ad9d1d558dbdbe8883802e0118fafeb092,I have heard about American Civil War.,Demographics
G6QWKZ4CTWVW_11,59b0787570b63153dcc9b89a071976ad9d1d558dbdbe8883802e0118fafeb092,I am aware of Atlantic Ocean.,Personality_Traits
8BSRL0F5WC2L_11,ae69d961ac316e7edec1e4d56541e5b01dd7ea844129c16f00abca10b20ca96c,I'd like to visit a national park.,Preferences_Interests
8BSRL0F5WC2L_11,ae69d961ac316e7edec1e4d56541e5b01dd7ea844129c16f00abca10b20ca96c,I'd like to see a beautiful view.,Preferences_Interests
8BSRL0F5WC2L_11,ae69d961ac316e7edec1e4d56541e5b01dd7ea844129c16f00abca10b20ca96c,I love mountains.,Personality_Traits
8BSRL0F5WC2L_11,ae69d961ac316e7edec1e4d56541e5b01dd7ea844129c16f00abca10b20ca96c,I like hiking.,Preferences_Interests
8BSRL0F5WC2L_11,ae69d961ac316e7edec1e4d56541e5b01dd7ea844129c16f00abca10b20ca96c,I like camping.,Preferences_Interests
NMEFJE64KZ1F_11,5c7a1dbfdd5c50fcd0b677fed262012aec56cfa8d1bb79d5b01eaa9c8fc62216,I have visited the Canadian National Exhibition Stadium.,Demographics
NMEFJE64KZ1F_11,5c7a1dbfdd5c50fcd0b677fed262012aec56cfa8d1bb79d5b01eaa9c8fc62216,I have a friend from Tornoto.,"Demographics, Social_Relationships"
NMEFJE64KZ1F_11,5c7a1dbfdd5c50fcd0b677fed262012aec56cfa8d1bb79d5b01eaa9c8fc62216,I love to play baseball.,"Preferences_Interests, Personality_Traits"
NMEFJE64KZ1F_11,5c7a1dbfdd5c50fcd0b677fed262012aec56cfa8d1bb79d5b01eaa9c8fc62216,I am a fan of the Canadian Football League.,"Demographics, Preferences_Interests"
NMEFJE64KZ1F_11,5c7a1dbfdd5c50fcd0b677fed262012aec56cfa8d1bb79d5b01eaa9c8fc62216,I wish to own a house in Toronto.,Goals_Aspirations
KVV5IPK54RRU_11,185e4de5852633ad8bae0a6737a3a5318af90bed47bd91771398eaa9fe5fea93,I love to spend the day in amusement parks.,Personality_Traits
KVV5IPK54RRU_11,185e4de5852633ad8bae0a6737a3a5318af90bed47bd91771398eaa9fe5fea93,I like to try every roller coaster available in amusement parks.,Preferences_Interests
KVV5IPK54RRU_11,185e4de5852633ad8bae0a6737a3a5318af90bed47bd91771398eaa9fe5fea93,I have funny and beautiful memories in water parks.,Personality_Traits
KVV5IPK54RRU_11,185e4de5852633ad8bae0a6737a3a5318af90bed47bd91771398eaa9fe5fea93,I wish I could live near a lake.,Demographics
KVV5IPK54RRU_11,185e4de5852633ad8bae0a6737a3a5318af90bed47bd91771398eaa9fe5fea93,I have never been to Ohio.,Habits_Routines
VUU19OURBLRK_11,e8f06133774b6f63e27a37a8b6c37593ef367e2b0b35d6e03efc21ee9e167b57,I will go to Devon.,Uncategorized
VUU19OURBLRK_11,e8f06133774b6f63e27a37a8b6c37593ef367e2b0b35d6e03efc21ee9e167b57,I am in the United Kingdom for work.,Personal_Background
VUU19OURBLRK_11,e8f06133774b6f63e27a37a8b6c37593ef367e2b0b35d6e03efc21ee9e167b57,I like history.,Preferences_Interests
VUU19OURBLRK_11,e8f06133774b6f63e27a37a8b6c37593ef367e2b0b35d6e03efc21ee9e167b57,I am interested in waterways.,Personality_Traits
VUU19OURBLRK_11,e8f06133774b6f63e27a37a8b6c37593ef367e2b0b35d6e03efc21ee9e167b57,I love to explore.,Personality_Traits
GG3IBG4SOHXX_11,0eae49bb2e0660c15b94403a2a52b8e5c61777c429d82c4ec0ec07edac8c1ca0,I would like to visit Canada.,Preferences_Interests
GG3IBG4SOHXX_11,0eae49bb2e0660c15b94403a2a52b8e5c61777c429d82c4ec0ec07edac8c1ca0,I like art gallery.,Preferences_Interests
GG3IBG4SOHXX_11,0eae49bb2e0660c15b94403a2a52b8e5c61777c429d82c4ec0ec07edac8c1ca0,I like permanent collection.,Preferences_Interests
GG3IBG4SOHXX_11,0eae49bb2e0660c15b94403a2a52b8e5c61777c429d82c4ec0ec07edac8c1ca0,I do not know much about Canadian art.,Demographics
GG3IBG4SOHXX_11,0eae49bb2e0660c15b94403a2a52b8e5c61777c429d82c4ec0ec07edac8c1ca0,I do know about Asian art.,Uncategorized
LX3CSQUSJ9B3_9,221799812f2f44b4c55c0c63f2e0c5fbe4e84c120bb9aef4eb9cecde4b0e67b0,I like geography.,Preferences_Interests
LX3CSQUSJ9B3_9,221799812f2f44b4c55c0c63f2e0c5fbe4e84c120bb9aef4eb9cecde4b0e67b0,I love history.,Personality_Traits
LX3CSQUSJ9B3_9,221799812f2f44b4c55c0c63f2e0c5fbe4e84c120bb9aef4eb9cecde4b0e67b0,I am interested in Phrygia.,Personality_Traits
LX3CSQUSJ9B3_9,221799812f2f44b4c55c0c63f2e0c5fbe4e84c120bb9aef4eb9cecde4b0e67b0,I would like to know more about the Phrygians.,Preferences_Interests
LX3CSQUSJ9B3_9,221799812f2f44b4c55c0c63f2e0c5fbe4e84c120bb9aef4eb9cecde4b0e67b0,I have curiosity to know about the Phrygian kings.,Uncategorized
T815O8KC30IG_9,ea7c80801b8442f9cab733d549d61b2427e8f65331f53a5bb50a1e36c03a6379,I love to visit the rocky mountains.,"Preferences_Interests, Personality_Traits"
T815O8KC30IG_9,ea7c80801b8442f9cab733d549d61b2427e8f65331f53a5bb50a1e36c03a6379,I am from Colorado.,Demographics
T815O8KC30IG_9,ea7c80801b8442f9cab733d549d61b2427e8f65331f53a5bb50a1e36c03a6379,I love the park.,Personality_Traits
T815O8KC30IG_9,ea7c80801b8442f9cab733d549d61b2427e8f65331f53a5bb50a1e36c03a6379,I don't like forest.,Preferences_Interests
